Jednostka,Nazwa zadania,Akronim,Wydatki rzeczowe,Wydatki na utrzymanie stanowiska pracy,Wydatki na zadania ogółem
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,7470.0,,7470.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Remonty,DRE,11000.0,,11000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Program mobilności ponadnarodowej,PMP,58850.0,,58850.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Zadania inwestycyjne,ZIN,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),nan,,,,
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Działalność podstawowa,APO,8378070.0,,8378070.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Elektromobilność w Gminie Miejskiej Kraków,EGM,54000.0,,54000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Zadania dzielnic (bieżące),DBR,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Remonty,DRE,9000.0,,9000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Pozostała działalność,CPO,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Zadania inwestycyjne,ZIN,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),nan,,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Działalność podstawowa,APO,11340100.0,,11340100.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Pozostała działalność,CPO,25800.0,,25800.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Zadania dzielnic (bieżące),DBR,10000.0,,10000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Realizacja programów unijnych- Erasmus +,ERP,103000.0,,103000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Remonty,DRE,14000.0,,14000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),nan,,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Działalność podstawowa,APO,5980500.0,,5980500.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Zadania dzielnic (bieżące),DBR,45800.0,,45800.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Remonty,DRE,8000.0,,8000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Pozostała działalność,CPO,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Zadania inwestycyjne,ZIN,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),nan,,,,
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Działalność podstawowa,APO,16952000.0,,16952000.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Zadania dzielnic (bieżące),DBR,2000.0,,2000.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Wspieranie Edukacji Włączającej,WEW,,,
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Remonty,DRE,15000.0,,15000.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Koordynacja kształcenia zawodowego uczniów,KKU,3043.0,,3043.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Pozostała działalność,CPO,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),nan,,,,
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Działalność podstawowa,APO,11333400.0,,11333400.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Zadania dzielnic (bieżące),DBR,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Realizacja programów unijnych- Erasmus +,ERP,249320.0,,249320.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Remonty,DRE,11000.0,,11000.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Pozostała działalność,CPO,,,
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Mobilność edukacyjna POWER,MEP,111802.0,,111802.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),nan,,,,
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Działalność podstawowa,APO,6544700.0,,6544700.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Elektromobilność w Gminie Miejskiej Kraków,EGM,54000.0,,54000.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Koordynacja kształcenia zawodowego uczniów,KKU,8661.0,,8661.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Zadania realizowane na podstawie umów i porozumień,HUP,65000.0,,65000.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Remonty,DRE,10000.0,,10000.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Pozostała działalność,CPO,,,0.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Zadania inwestycyjne,ZIN,,,0.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),nan,,,,
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",Działalność podstawowa,APO,2038700.0,,2038700.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",Wsparcie samorządowych szkół i placówek oświatowych,WPP,145000.0,,145000.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",Remonty,DRE,,,0.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",Pozostała działalność,CPO,40000.0,,40000.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",nan,,,,
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci z Niepowodzeniami Edukacyjnymi (SPPP),Działalność podstawowa,APO,1908500.0,,1908500.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci z Niepowodzeniami Edukacyjnymi (SPPP),Wsparcie samorządowych szkół i placówek oświatowych,WPP,250000.0,,250000.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci z Niepowodzeniami Edukacyjnymi (SPPP),Pozostała działalność,CPO,40000.0,,40000.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci z Niepowodzeniami Edukacyjnymi (SPPP),nan,,,,0.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci w Wieku Przedszkolnym (SPPPDP),Działalność podstawowa,APO,2096100.0,,2096100.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci w Wieku Przedszkolnym (SPPPDP),Zadania dzielnic (bieżące),DBR,6000.0,,6000.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci w Wieku Przedszkolnym (SPPPDP),Wsparcie samorządowych szkół i placówek oświatowych,WPP,100000.0,,100000.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci w Wieku Przedszkolnym (SPPPDP),Pozostała działalność,CPO,40000.0,,40000.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci w Wieku Przedszkolnym (SPPPDP),nan,,,,
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",Działalność podstawowa,APO,,,
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",Zadania dzielnic (bieżące),DBR,,,
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",Wsparcie samorządowych szkół i placówek oświatowych,WPP,,,
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",nan,,,,
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),Działalność podstawowa,APO,3081600.0,,3081600.0
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),Wsparcie samorządowych szkół i placówek oświatowych,WPP,250000.0,,250000.0
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),Zadania realizowane na podstawie umów i porozumień,HUP,1700300.0,,1700300.0
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),Pozostała działalność,CPO,40000.0,,40000.0
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),nan,,,,
Poradnia Psychologiczno-Pedagogiczna Nr 1 (PPP 1),Działalność podstawowa,APO,3349200.0,,3349200.0
Poradnia Psychologiczno-Pedagogiczna Nr 1 (PPP 1),Wsparcie samorządowych szkół i placówek oświatowych,WPP,140000.0,,140000.0
Poradnia Psychologiczno-Pedagogiczna Nr 1 (PPP 1),Pozostała działalność,CPO,40000.0,,40000.0
Poradnia Psychologiczno-Pedagogiczna Nr 1 (PPP 1),nan,,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),Działalność podstawowa,APO,2903900.0,,2903900.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),Wsparcie samorządowych szkół i placówek oświatowych,WPP,230000.0,,230000.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),Remonty,DRE,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),Pozostała działalność,CPO,40000.0,,40000.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),nan,,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Działalność podstawowa,APO,3413100.0,,3413100.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Zadania dzielnic (bieżące),DBR,11000.0,,11000.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Wsparcie samorządowych szkół i placówek oświatowych,WPP,120000.0,,120000.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Środowiskowe Centrum Zdrowia Psychicznego dla Dzieci i Młodzieży Kraków-Południe,CZP,,,
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Remonty,DRE,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Pozostała działalność,CPO,40000.0,,40000.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),nan,,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Działalność podstawowa,APO,4199200.0,,4199200.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Zadania dzielnic (bieżące),DBR,18000.0,,18000.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Wsparcie samorządowych szkół i placówek oświatowych,WPP,150000.0,,150000.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Remonty,DRE,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Pozostała działalność,CPO,40000.0,,40000.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),nan,,,,0.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Działalność podstawowa,APO,3868800.0,,3868800.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Zadania dzielnic (bieżące),DBR,,,0.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Remonty,DRE,,,0.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Zadania realizowane na podstawie umów i porozumień,HUP,600.0,,600.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Zadania inwestycyjne,ZIN,,,
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),nan,,,,0.0
Bursa Szkolnictwa Ponadpodstawowego Nr 2 (BURSA 2),Działalność podstawowa,APO,4082400.0,,4082400.0
Bursa Szkolnictwa Ponadpodstawowego Nr 2 (BURSA 2),Remonty,DRE,,,0.0
Bursa Szkolnictwa Ponadpodstawowego Nr 2 (BURSA 2),Zadania realizowane na podstawie umów i porozumień,HUP,600.0,,600.0
Bursa Szkolnictwa Ponadpodstawowego Nr 2 (BURSA 2),Zadania inwestycyjne,ZIN,,,
Bursa Szkolnictwa Ponadpodstawowego Nr 2 (BURSA 2),nan,,,,0.0
Bursa Szkolnictwa Ponadpodstawowego Nr 3 (BURSA 3),Działalność podstawowa,APO,1777600.0,,1777600.0
Bursa Szkolnictwa Ponadpodstawowego Nr 3 (BURSA 3),Remonty,DRE,,,0.0
Bursa Szkolnictwa Ponadpodstawowego Nr 3 (BURSA 3),nan,,,,0.0
Szkolne Schronisko Młodzieżowe (SSM),Działalność podstawowa,APO,1656200.0,,1656200.0
Szkolne Schronisko Młodzieżowe (SSM),Remonty,DRE,,,
Szkolne Schronisko Młodzieżowe (SSM),nan,,,,0.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),Działalność podstawowa,APO,10880000.0,,10880000.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),Pozostała działalność w zakresie kultury fizycznej,CKF,120000.0,,120000.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),Zadania dzielnic (bieżące),DBR,38985.0,,38985.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),Budżet obywatelski dzielnic,BOD,130000.0,,130000.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),Remonty,DRE,,,
Krakowski Szkolny Ośrodek Sportowy (KSOS),Zadania inwestycyjne,ZIN,,,0.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),nan,,,,
Międzyszkolny Ośrodek Sportowy - Wschód (MOS-W),Działalność podstawowa,APO,2000000.0,,2000000.0
Międzyszkolny Ośrodek Sportowy - Wschód (MOS-W),Pozostałe zadania w zakresie kultury fizycznej,CKF,,,0.0
Międzyszkolny Ośrodek Sportowy - Wschód (MOS-W),Zadania inwestycyjne,ZIN,,,0.0
Międzyszkolny Ośrodek Sportowy - Wschód (MOS-W),nan,,,,0.0
Międzyszkolny Ośrodek Sportowy - Zachód (MOS-Z),Działalność podstawowa,APO,1568500.0,,1568500.0
Międzyszkolny Ośrodek Sportowy - Zachód (MOS-Z),Pozostała działalność w zakresie kultury fizycznej,CKF,31500.0,,31500.0
Międzyszkolny Ośrodek Sportowy - Zachód (MOS-Z),nan,,,,
Młodzieżowy Dom Kultury - Tysiąclecia (MDK-1000),Działalność podstawowa,APO,1523700.0,,1523700.0
Młodzieżowy Dom Kultury - Tysiąclecia (MDK-1000),Zadania dzielnic (bieżące),DBR,73500.0,,73500.0
Młodzieżowy Dom Kultury - Tysiąclecia (MDK-1000),nan,,,,
Młodzieżowy Dom Kultury - 29 Listopada (MDK-29),Działalność podstawowa,APO,1668600.0,,1668600.0
Młodzieżowy Dom Kultury - 29 Listopada (MDK-29),Zadania dzielnic (bieżące),DBR,54800.0,,54800.0
Młodzieżowy Dom Kultury - 29 Listopada (MDK-29),Remonty,DRE,,,0.0
Młodzieżowy Dom Kultury - 29 Listopada (MDK-29),Budżet obywatelski dzielnic,BOD,5000.0,,5000.0
Młodzieżowy Dom Kultury - 29 Listopada (MDK-29),nan,,,,0.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Działalność podstawowa,APO,2036900.0,,2036900.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Zadania dzielnic (bieżące),DBR,113000.0,,113000.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Młodzieżowa Rada Krakowa,MRK,10000.0,,10000.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Budżet obywatelski dzielnic,BOD,,,0.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Remonty,DRE,,,0.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Zadania inwestycyjne,ZIN,,,0.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),nan,,,,0.0
Młodzieżowy Dom Kultury - Grunwaldzka (MDK-GR),Działalność podstawowa,APO,1327700.0,,1327700.0
Młodzieżowy Dom Kultury - Grunwaldzka (MDK-GR),Zadania dzielnic (bieżące),DBR,23500.0,,23500.0
Młodzieżowy Dom Kultury - Grunwaldzka (MDK-GR),Remonty,DRE,,,0.0
Młodzieżowy Dom Kultury - Grunwaldzka (MDK-GR),Pozostała działalność,CPO,,,
Młodzieżowy Dom Kultury - Grunwaldzka (MDK-GR),nan,,,,0.0
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Działalność podstawowa,APO,2617800.0,,2617800.0
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Zadania dzielnic (bieżące),DBR,133000.0,,133000.0
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Remonty,DRE,,,0.0
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Pozostała działalność,CPO,,,
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),nan,,,,0.0
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),Działalność podstawowa,APO,1719730.0,,1719730.0
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),Zadania dzielnic (bieżące),DBR,48000.0,,48000.0
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),Budżet obywatelski dzielnic,BOD,38500.0,,38500.0
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),Pozostała działalność,CPO,,,
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),nan,,,,
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),Działalność podstawowa,APO,1701200.0,,1701200.0
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),Zadania dzielnic (bieżące),DBR,49500.0,,49500.0
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),Pozostała działalność,CPO,25000.0,,25000.0
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),Remonty,DRE,,,0.0
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),nan,,,,0.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Działalność podstawowa,APO,3788900.0,,3788900.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Zadania dzielnic (bieżące),DBR,177000.0,,177000.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Remonty,DRE,,,0.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Pozostała działalność,CPO,,,0.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Zadania inwestycyjne,ZIN,,,0.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),nan,,,,0.0
Centrum Młodzieży im. dr. Jordana (CM),Działalność podstawowa,APO,6384100.0,,6384100.0
Centrum Młodzieży im. dr. Jordana (CM),Zadania dzielnic (bieżące),DBR,543402.0,,543402.0
Centrum Młodzieży im. dr. Jordana (CM),Pozostała działalność,CPO,300000.0,,300000.0
Centrum Młodzieży im. dr. Jordana (CM),"w tym: Aktywizacja Seniorów w Nowej Hucie, Szkolna Liga Szachowa, Przedszkolaki szlakiem krakowskich kopców, kontynuacja Programu Integracji Międzypokoleniowej",,,,
Centrum Młodzieży im. dr. Jordana (CM),Realizacja programów unijnych- Erasmus +,ERP,69030.0,,69030.0
Centrum Młodzieży im. dr. Jordana (CM),Budżet obywatelski dzielnic,BOD,121000.0,,121000.0
Centrum Młodzieży im. dr. Jordana (CM),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Centrum Młodzieży im. dr. Jordana (CM),Remonty,DRE,,,0.0
Centrum Młodzieży im. dr. Jordana (CM),w tym remont sanitariatów w hali sportowej oraz auli wielofunkcyjnej w CW JordaNova,,,,
Centrum Młodzieży im. dr. Jordana (CM),Zadania inwestycyjne,ZIN,,,0.0
Centrum Młodzieży im. dr. Jordana (CM),nan,,,,
Staromiejskie Centrum Kultury Młodzieży (SCKM),Działalność podstawowa,APO,4374200.0,,4374200.0
Staromiejskie Centrum Kultury Młodzieży (SCKM),Zadania dzielnic (bieżące),DBR,28000.0,,28000.0
Staromiejskie Centrum Kultury Młodzieży (SCKM),Remonty,DRE,,,0.0
Staromiejskie Centrum Kultury Młodzieży (SCKM),Pozostała działalność,CPO,,,
Staromiejskie Centrum Kultury Młodzieży (SCKM),Zadania inwestycyjne,ZIN,,,0.0
Staromiejskie Centrum Kultury Młodzieży (SCKM),nan,,,,0.0
"Międzyszkolny Ludowy Zespół Pieśni i Tańca ""Krakowiak"" (MLZPIT)",Działalność podstawowa,APO,756100.0,,756100.0
"Międzyszkolny Ludowy Zespół Pieśni i Tańca ""Krakowiak"" (MLZPIT)",Zadania dzielnic (bieżące),DBR,15000.0,,15000.0
"Międzyszkolny Ludowy Zespół Pieśni i Tańca ""Krakowiak"" (MLZPIT)",Budżet obywatelski dzielnic,BOD,,,0.0
"Międzyszkolny Ludowy Zespół Pieśni i Tańca ""Krakowiak"" (MLZPIT)",nan,,,,
Muzeum Armii Krajowej (MAK),Działalność kulturalna instytucji,DKI,4114000.0,,4114000.0
Muzeum Armii Krajowej (MAK),Zadania dzielnic (bieżące),DBR,6500.0,,6500.0
Muzeum Armii Krajowej (MAK),nan,,,,0.0
Muzeum Historyczne Miasta Krakowa (MHMK),Działalność kulturalna instytucji,DKI,23382700.0,,23382700.0
Muzeum Historyczne Miasta Krakowa (MHMK),Zadania dzielnic (bieżące),DBR,57500.0,,57500.0
Muzeum Historyczne Miasta Krakowa (MHMK),nan,,,,0.0
Muzeum Inżynierii Miejskiej (MIM),Działalność kulturalna instytucji,DKI,3852000.0,,3852000.0
Muzeum Inżynierii Miejskiej (MIM),nan,,,,0.0
Muzeum Historii Fotografii (MHF),Działalność kulturalna instytucji,DKI,5000000.0,,5000000.0
Muzeum Historii Fotografii (MHF),Zadania dzielnic (bieżące),DBR,6000.0,,6000.0
Muzeum Historii Fotografii (MHF),nan,,,,
Muzeum - Miejsce Pamięci KL Plaszow (MKLP),Działalność kulturalna instytucji,DKI,1000000.0,,1000000.0
Muzeum - Miejsce Pamięci KL Plaszow (MKLP),nan,,,,
Muzeum Sztuki Współczesnej (MSW),Działalność kulturalna instytucji,DKI,7100000.0,,7100000.0
Muzeum Sztuki Współczesnej (MSW),nan,,,,0.0
Galeria Sztuki Współczesnej Bunkier Sztuki (BUNKIER),Działalność kulturalna instytucji,DKI,3250000.0,,3250000.0
Galeria Sztuki Współczesnej Bunkier Sztuki (BUNKIER),nan,,,,0.0
Instytut Kultury Willa Decjusza (DECJUSZA),Działalność kulturalna instytucji,DKI,1600000.0,,1600000.0
Instytut Kultury Willa Decjusza (DECJUSZA),Zadania dzielnic (bieżące),DBR,14000.0,,14000.0
Instytut Kultury Willa Decjusza (DECJUSZA),nan,,,,0.0
Teatr Ludowy (LUDOWY),Działalność kulturalna instytucji,DKI,6950200.0,,6950200.0
Teatr Ludowy (LUDOWY),Zadania dzielnic (bieżące),DBR,,,0.0
Teatr Ludowy (LUDOWY),nan,,,,0.0
Teatr Groteska (GROTESKA),Działalność kulturalna instytucji,DKI,5585800.0,,5585800.0
Teatr Groteska (GROTESKA),nan,,,,0.0
Teatr Bagatela (BAGATELA),Działalność kulturalna instytucji,DKI,7110200.0,,7110200.0
Teatr Bagatela (BAGATELA),nan,,,,0.0
Teatr Łaźnia Nowa (TŁN),Działalność kulturalna instytucji,DKI,4062500.0,,4062500.0
Teatr Łaźnia Nowa (TŁN),nan,,,,0.0
Teatr KTO (KTO),Działalność kulturalna instytucji,DKI,2600000.0,,2600000.0
Teatr KTO (KTO),Zadania dzielnic (bieżące),DBR,,,
Teatr KTO (KTO),nan,,,,
Krakowski Teatr Variete (VARIETE),Działalność kulturalna instytucji,DKI,5100000.0,,5100000.0
Krakowski Teatr Variete (VARIETE),nan,,,,0.0
Krakowski Teatr Scena STU (STU),Działalność kulturalna instytucji,DKI,3000000.0,,3000000.0
Krakowski Teatr Scena STU (STU),nan,,,,0.0
Balet Dworski Cracovia Danza (CD),Działalność kulturalna instytucji,DKI,1575000.0,,1575000.0
Balet Dworski Cracovia Danza (CD),nan,,,,0.0
Sinfonietta Cracovia (SINFO),Działalność kulturalna instytucji,DKI,3130000.0,,3130000.0
Sinfonietta Cracovia (SINFO),nan,,,,0.0
Capella Cracoviensis (CC),Działalność kulturalna instytucji,DKI,4532100.0,,4532100.0
Capella Cracoviensis (CC),nan,,,,0.0
Krakowskie Forum Kultury (KFK),Działalność kulturalna instytucji,DKI,3485600.0,,3485600.0
Krakowskie Forum Kultury (KFK),w tym organizacja spacerów z przewodnikami,,,,
Krakowskie Forum Kultury (KFK),Zadania dzielnic (bieżące),DBR,67500.0,,67500.0
Krakowskie Forum Kultury (KFK),nan,,0.0,,0.0
Ośrodek Kultury Kraków - Nowa Huta (OKNH),Działalność kulturalna instytucji,DKI,4390000.0,,4390000.0
Ośrodek Kultury Kraków - Nowa Huta (OKNH),Zadania dzielnic (bieżące),DBR,571000.0,,571000.0
Ośrodek Kultury Kraków - Nowa Huta (OKNH),Budżet obywatelski dzielnic,BOD,292700.0,,292700.0
Ośrodek Kultury Kraków - Nowa Huta (OKNH),Budżet obywatelski ogólnomiejski,BOO,25000.0,,25000.0
Ośrodek Kultury Kraków - Nowa Huta (OKNH),nan,,,,0.0
Ośrodek Kultury im. C.K. Norwida (OKNOR),Działalność kulturalna instytucji,DKI,3738000.0,,3738000.0
Ośrodek Kultury im. C.K. Norwida (OKNOR),Zadania dzielnic (bieżące),DBR,137000.0,,137000.0
Ośrodek Kultury im. C.K. Norwida (OKNOR),Budżet obywatelski dzielnic,BOD,147000.0,,147000.0
Ośrodek Kultury im. C.K. Norwida (OKNOR),nan,,,,0.0
