Jednostka,Nazwa zadania,Akronim,Wydatki rzeczowe,Wydatki na utrzymanie stanowiska pracy,Wydatki na zadania ogółem
Zespół Szkół Specjalnych Nr 14 (ZSS 14),nan,,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Działalność podstawowa,APO,9469380.0,,9469380.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Pozostała działalność,CPO,10000.0,,10000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Realizacja programów unijnych- Erasmus +,ERP,146000.0,,146000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,14670.0,,14670.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Elektromobilność w Gminie Miejskiej Kraków,EGM,29700.0,,29700.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Remonty,DRE,11000.0,,11000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Program mobilności ponadnarodowej,PMP,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Zadania inwestycyjne,ZIN,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),nan,,,,
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Działalność podstawowa,APO,7949330.0,,7949330.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Elektromobilność w Gminie Miejskiej Kraków,EGM,66460.0,,66460.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Zadania dzielnic (bieżące),DBR,20000.0,,20000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Remonty,DRE,9000.0,,9000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Pozostała działalność,CPO,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Zadania inwestycyjne,ZIN,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),nan,,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Działalność podstawowa,APO,11383280.0,,11383280.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Pozostała działalność,CPO,10000.0,,10000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Zadania dzielnic (bieżące),DBR,10000.0,,10000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Realizacja programów unijnych- Erasmus +,ERP,531800.0,,531800.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Elektromobilność w Gminie Miejskiej Kraków,EGM,14850.0,,14850.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Remonty,DRE,14000.0,,14000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),nan,,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Działalność podstawowa,APO,6139530.0,,6139530.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Zadania dzielnic (bieżące),DBR,83000.0,,83000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Remonty,DRE,8000.0,,8000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Pozostała działalność,CPO,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),Zadania inwestycyjne,ZIN,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 6 (SOSW 6),nan,,,,
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Działalność podstawowa,APO,18083840.0,,18083840.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Zadania dzielnic (bieżące),DBR,2000.0,,2000.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Wspieranie Edukacji Włączającej,WEW,625900.0,,625900.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Elektromobilność w Gminie Miejskiej Kraków,EGM,14850.0,,14850.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Remonty,DRE,15000.0,,15000.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Koordynacja kształcenia zawodowego uczniów,KKU,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),Pozostała działalność,CPO,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Centrum Autyzmu i Całościowych Zaburzeń Rozwojowych (SOSWCA),nan,,,,
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Działalność podstawowa,APO,11505830.0,,11505830.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Zadania dzielnic (bieżące),DBR,30000.0,,30000.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Realizacja programów unijnych- Erasmus +,ERP,357000.0,,357000.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Remonty,DRE,11000.0,,11000.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Pozostała działalność,CPO,,,
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),Mobilność edukacyjna POWER,MEP,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy dla Niesłyszących  (SOSWN-G),nan,,,,
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Działalność podstawowa,APO,6818590.0,,6818590.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Elektromobilność w Gminie Miejskiej Kraków,EGM,81310.0,,81310.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Koordynacja kształcenia zawodowego uczniów,KKU,5170.0,,5170.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Zadania realizowane na podstawie umów i porozumień,HUP,65000.0,,65000.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Remonty,DRE,10000.0,,10000.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Pozostała działalność,CPO,,,0.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),Zadania inwestycyjne,ZIN,,,0.0
Zespół Placówek Resocjalizacyjno - Socjoterapeutycznych (ZPRS),nan,,,,
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",Działalność podstawowa,APO,2085540.0,,2085540.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",Wsparcie samorządowych szkół i placówek oświatowych,WPP,321600.0,,321600.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",Remonty,DRE,6000.0,,6000.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",Pozostała działalność,CPO,,,0.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna  ""Krakowski Ośrodek Terapii"" (KOT)",nan,,,,
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci z Niepowodzeniami Edukacyjnymi (SPPP),Działalność podstawowa,APO,1936570.0,,1936570.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci z Niepowodzeniami Edukacyjnymi (SPPP),Wsparcie samorządowych szkół i placówek oświatowych,WPP,321600.0,,321600.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci z Niepowodzeniami Edukacyjnymi (SPPP),Pozostała działalność,CPO,,,0.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci z Niepowodzeniami Edukacyjnymi (SPPP),nan,,,,0.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci w Wieku Przedszkolnym (SPPPDP),Działalność podstawowa,APO,,,0.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci w Wieku Przedszkolnym (SPPPDP),Zadania dzielnic (bieżące),DBR,,,0.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci w Wieku Przedszkolnym (SPPPDP),Wsparcie samorządowych szkół i placówek oświatowych,WPP,,,0.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci w Wieku Przedszkolnym (SPPPDP),Pozostała działalność,CPO,,,0.0
Specjalistyczna Poradnia Psychologiczno-Pedagogiczna dla Dzieci w Wieku Przedszkolnym (SPPPDP),nan,,,,
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",Działalność podstawowa,APO,2285440.0,,2285440.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",Zadania dzielnic (bieżące),DBR,8000.0,,8000.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",Wsparcie samorządowych szkół i placówek oświatowych,WPP,321600.0,,321600.0
"Specjalistyczna Poradnia Psychologiczno-Pedagogiczna ""Krakowski Ośrodek Kariery"" (KOK)",nan,,,,
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),Działalność podstawowa,APO,3471990.0,,3471990.0
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),Wsparcie samorządowych szkół i placówek oświatowych,WPP,321600.0,,321600.0
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),Pozostała działalność,CPO,,,0.0
Specjalistyczna Poradnia Wczesnej Pomocy Psychologiczno - Pedagogicznej (SPWPPP),nan,,,,
Poradnia Psychologiczno-Pedagogiczna Nr 1 (PPP 1),Działalność podstawowa,APO,3378290.0,,3378290.0
Poradnia Psychologiczno-Pedagogiczna Nr 1 (PPP 1),Wsparcie samorządowych szkół i placówek oświatowych,WPP,321600.0,,321600.0
Poradnia Psychologiczno-Pedagogiczna Nr 1 (PPP 1),Pozostała działalność,CPO,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 1 (PPP 1),nan,,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),Działalność podstawowa,APO,2837330.0,,2837330.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),Wsparcie samorządowych szkół i placówek oświatowych,WPP,321600.0,,321600.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),Remonty,DRE,5000.0,,5000.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),Pozostała działalność,CPO,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 2 (PPP 2),nan,,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Działalność podstawowa,APO,3377860.0,,3377860.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Zadania dzielnic (bieżące),DBR,14000.0,,14000.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Wsparcie samorządowych szkół i placówek oświatowych,WPP,321600.0,,321600.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Środowiskowe Centrum Zdrowia Psychicznego dla Dzieci i Młodzieży Kraków-Południe,CZP,723600.0,,723600.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Remonty,DRE,256000.0,,256000.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),Pozostała działalność,CPO,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 3 (PPP 3),nan,,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Działalność podstawowa,APO,4063440.0,,4063440.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Zadania dzielnic (bieżące),DBR,19000.0,,19000.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Wsparcie samorządowych szkół i placówek oświatowych,WPP,321600.0,,321600.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Remonty,DRE,6000.0,,6000.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),Pozostała działalność,CPO,,,0.0
Poradnia Psychologiczno-Pedagogiczna Nr 4 (PPP 4),nan,,,,0.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Działalność podstawowa,APO,3864400.0,,3864400.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Zadania dzielnic (bieżące),DBR,35000.0,,35000.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Remonty,DRE,16000.0,,16000.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),Zadania inwestycyjne,ZIN,,,
Bursa Szkolnictwa Ponadpodstawowego Nr 1 (BURSA 1),nan,,,,0.0
Bursa Szkolnictwa Ponadpodstawowego Nr 2 (BURSA 2),Działalność podstawowa,APO,4287400.0,,4287400.0
Bursa Szkolnictwa Ponadpodstawowego Nr 2 (BURSA 2),Remonty,DRE,12000.0,,12000.0
Bursa Szkolnictwa Ponadpodstawowego Nr 2 (BURSA 2),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Bursa Szkolnictwa Ponadpodstawowego Nr 2 (BURSA 2),Zadania inwestycyjne,ZIN,,,
Bursa Szkolnictwa Ponadpodstawowego Nr 2 (BURSA 2),nan,,,,0.0
Bursa Szkolnictwa Ponadpodstawowego Nr 3 (BURSA 3),Działalność podstawowa,APO,1775300.0,,1775300.0
Bursa Szkolnictwa Ponadpodstawowego Nr 3 (BURSA 3),Remonty,DRE,7500.0,,7500.0
Bursa Szkolnictwa Ponadpodstawowego Nr 3 (BURSA 3),nan,,,,0.0
Szkolne Schronisko Młodzieżowe (SSM),Działalność podstawowa,APO,1511700.0,,1511700.0
Szkolne Schronisko Młodzieżowe (SSM),Remonty,DRE,5000.0,,5000.0
Szkolne Schronisko Młodzieżowe (SSM),nan,,,,0.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),Działalność podstawowa,APO,13360000.0,,13360000.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),Pozostała działalność w zakresie kultury fizycznej,CKF,140000.0,,140000.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),Zadania dzielnic (bieżące),DBR,42500.0,,42500.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),Budżet obywatelski dzielnic,BOD,,,0.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),Remonty,DRE,,,
Krakowski Szkolny Ośrodek Sportowy (KSOS),Zadania inwestycyjne,ZIN,,,0.0
Krakowski Szkolny Ośrodek Sportowy (KSOS),nan,,,,
Międzyszkolny Ośrodek Sportowy - Wschód (MOS-W),Działalność podstawowa,APO,2222688.0,,2222688.0
Międzyszkolny Ośrodek Sportowy - Wschód (MOS-W),Pozostałe zadania w zakresie kultury fizycznej,CKF,777312.0,,777312.0
Międzyszkolny Ośrodek Sportowy - Wschód (MOS-W),Zadania inwestycyjne,ZIN,,,0.0
Międzyszkolny Ośrodek Sportowy - Wschód (MOS-W),nan,,,,0.0
Międzyszkolny Ośrodek Sportowy - Zachód (MOS-Z),Działalność podstawowa,APO,1683500.0,,1683500.0
Międzyszkolny Ośrodek Sportowy - Zachód (MOS-Z),Pozostała działalność w zakresie kultury fizycznej,CKF,116500.0,,116500.0
Międzyszkolny Ośrodek Sportowy - Zachód (MOS-Z),nan,,,,
Młodzieżowy Dom Kultury - Tysiąclecia (MDK-1000),Działalność podstawowa,APO,1652800.0,,1652800.0
Młodzieżowy Dom Kultury - Tysiąclecia (MDK-1000),Zadania dzielnic (bieżące),DBR,73500.0,,73500.0
Młodzieżowy Dom Kultury - Tysiąclecia (MDK-1000),nan,,,,
Młodzieżowy Dom Kultury - 29 Listopada (MDK-29),Działalność podstawowa,APO,1822670.0,,1822670.0
Młodzieżowy Dom Kultury - 29 Listopada (MDK-29),Zadania dzielnic (bieżące),DBR,94800.0,,94800.0
Młodzieżowy Dom Kultury - 29 Listopada (MDK-29),Remonty,DRE,10000.0,,10000.0
Młodzieżowy Dom Kultury - 29 Listopada (MDK-29),Budżet obywatelski dzielnic,BOD,,,0.0
Młodzieżowy Dom Kultury - 29 Listopada (MDK-29),nan,,,,0.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Działalność podstawowa,APO,2105530.0,,2105530.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Zadania dzielnic (bieżące),DBR,99500.0,,99500.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Młodzieżowa Rada Krakowa,MRK,25000.0,,25000.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Budżet obywatelski dzielnic,BOD,14200.0,,14200.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Remonty,DRE,8000.0,,8000.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),Zadania inwestycyjne,ZIN,,,0.0
Młodzieżowy Dom Kultury - Beskidzka (MDK-BE),nan,,,,0.0
Młodzieżowy Dom Kultury - Grunwaldzka (MDK-GR),Działalność podstawowa,APO,1429110.0,,1429110.0
Młodzieżowy Dom Kultury - Grunwaldzka (MDK-GR),Zadania dzielnic (bieżące),DBR,24000.0,,24000.0
Młodzieżowy Dom Kultury - Grunwaldzka (MDK-GR),Remonty,DRE,5000.0,,5000.0
Młodzieżowy Dom Kultury - Grunwaldzka (MDK-GR),Pozostała działalność,CPO,,,
Młodzieżowy Dom Kultury - Grunwaldzka (MDK-GR),nan,,,,0.0
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Działalność podstawowa,APO,2617810.0,,2617810.0
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Zadania dzielnic (bieżące),DBR,133000.0,,133000.0
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Remonty,DRE,5000.0,,5000.0
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Pozostała działalność,CPO,,,
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,
Młodzieżowy Dom Kultury - os. Kalinowe (MDK-KA),nan,,,,0.0
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),Działalność podstawowa,APO,1795760.0,,1795760.0
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),Zadania dzielnic (bieżące),DBR,84200.0,,84200.0
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),Budżet obywatelski dzielnic,BOD,46500.0,,46500.0
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),Pozostała działalność,CPO,,,
Młodzieżowy Dom Kultury - Lotnicza (MDK-LO),nan,,,,
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),Działalność podstawowa,APO,1731200.0,,1731200.0
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),Zadania dzielnic (bieżące),DBR,33000.0,,33000.0
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),Pozostała działalność,CPO,25000.0,,25000.0
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),Remonty,DRE,4000.0,,4000.0
Młodzieżowy Dom Kultury - Na Stoku (MDK-NS),nan,,,,0.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Działalność podstawowa,APO,4008940.0,,4008940.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Zadania dzielnic (bieżące),DBR,180000.0,,180000.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Elektromobilność w Gminie Miejskiej Kraków,EGM,33000.0,,33000.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Remonty,DRE,11000.0,,11000.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Pozostała działalność,CPO,,,0.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),Zadania inwestycyjne,ZIN,,,0.0
Młodzieżowy Dom Kultury - Reymonta (MDK-RE),nan,,,,0.0
Centrum Młodzieży im. dr. Jordana (CM),Działalność podstawowa,APO,6384000.0,,6384000.0
Centrum Młodzieży im. dr. Jordana (CM),Zadania dzielnic (bieżące),DBR,566848.0,,566848.0
Centrum Młodzieży im. dr. Jordana (CM),Pozostała działalność,CPO,840000.0,,840000.0
Centrum Młodzieży im. dr. Jordana (CM),"w tym: Aktywizacja Seniorów w Nowej Hucie, Szkolna Liga Szachowa, Przedszkolaki szlakiem krakowskich kopców, kontynuacja Programu Integracji Międzypokoleniowej",,,,
Centrum Młodzieży im. dr. Jordana (CM),Realizacja programów unijnych- Erasmus +,ERP,69030.0,,69030.0
Centrum Młodzieży im. dr. Jordana (CM),Budżet obywatelski dzielnic,BOD,160800.0,,160800.0
Centrum Młodzieży im. dr. Jordana (CM),Elektromobilność w Gminie Miejskiej Kraków,EGM,12460.0,,12460.0
Centrum Młodzieży im. dr. Jordana (CM),Remonty,DRE,307000.0,,307000.0
Centrum Młodzieży im. dr. Jordana (CM),w tym remont sanitariatów w hali sportowej oraz auli wielofunkcyjnej w CW JordaNova,,,,
Centrum Młodzieży im. dr. Jordana (CM),Zadania inwestycyjne,ZIN,,,0.0
Centrum Młodzieży im. dr. Jordana (CM),nan,,,,
Staromiejskie Centrum Kultury Młodzieży (SCKM),Działalność podstawowa,APO,4472880.0,,4472880.0
Staromiejskie Centrum Kultury Młodzieży (SCKM),Zadania dzielnic (bieżące),DBR,34000.0,,34000.0
Staromiejskie Centrum Kultury Młodzieży (SCKM),Remonty,DRE,23000.0,,23000.0
Staromiejskie Centrum Kultury Młodzieży (SCKM),Pozostała działalność,CPO,,,
Staromiejskie Centrum Kultury Młodzieży (SCKM),Zadania inwestycyjne,ZIN,,,0.0
Staromiejskie Centrum Kultury Młodzieży (SCKM),nan,,,,0.0
"Międzyszkolny Ludowy Zespół Pieśni i Tańca ""Krakowiak"" (MLZPIT)",Działalność podstawowa,APO,760610.0,,760610.0
"Międzyszkolny Ludowy Zespół Pieśni i Tańca ""Krakowiak"" (MLZPIT)",Zadania dzielnic (bieżące),DBR,15000.0,,15000.0
"Międzyszkolny Ludowy Zespół Pieśni i Tańca ""Krakowiak"" (MLZPIT)",Budżet obywatelski dzielnic,BOD,21000.0,,21000.0
"Międzyszkolny Ludowy Zespół Pieśni i Tańca ""Krakowiak"" (MLZPIT)",nan,,,,
Muzeum Armii Krajowej (MAK),Działalność kulturalna instytucji,DKI,4354500.0,,4354500.0
Muzeum Armii Krajowej (MAK),Zadania dzielnic (bieżące),DBR,6500.0,,6500.0
Muzeum Armii Krajowej (MAK),nan,,,,0.0
Muzeum Historyczne Miasta Krakowa (MHMK),Działalność kulturalna instytucji,DKI,25924300.0,,25924300.0
Muzeum Historyczne Miasta Krakowa (MHMK),Zadania dzielnic (bieżące),DBR,68500.0,,68500.0
Muzeum Historyczne Miasta Krakowa (MHMK),nan,,,,0.0
Muzeum Inżynierii Miejskiej (MIM),Działalność kulturalna instytucji,DKI,5611000.0,,5611000.0
Muzeum Inżynierii Miejskiej (MIM),nan,,,,0.0
Muzeum Historii Fotografii (MHF),Działalność kulturalna instytucji,DKI,6035500.0,,6035500.0
Muzeum Historii Fotografii (MHF),Zadania dzielnic (bieżące),DBR,28000.0,,28000.0
Muzeum Historii Fotografii (MHF),nan,,,,
Muzeum - Miejsce Pamięci KL Plaszow (MKLP),Działalność kulturalna instytucji,DKI,1000000.0,,1000000.0
Muzeum - Miejsce Pamięci KL Plaszow (MKLP),nan,,,,
Muzeum Sztuki Współczesnej (MSW),Działalność kulturalna instytucji,DKI,7692700.0,,7692700.0
Muzeum Sztuki Współczesnej (MSW),nan,,,,0.0
Galeria Sztuki Współczesnej Bunkier Sztuki (BUNKIER),Działalność kulturalna instytucji,DKI,3295400.0,,3295400.0
Galeria Sztuki Współczesnej Bunkier Sztuki (BUNKIER),nan,,,,0.0
Instytut Kultury Willa Decjusza (DECJUSZA),Działalność kulturalna instytucji,DKI,1818400.0,,1818400.0
Instytut Kultury Willa Decjusza (DECJUSZA),Zadania dzielnic (bieżące),DBR,14000.0,,14000.0
Instytut Kultury Willa Decjusza (DECJUSZA),nan,,,,0.0
Teatr Ludowy (LUDOWY),Działalność kulturalna instytucji,DKI,7568300.0,,7568300.0
Teatr Ludowy (LUDOWY),Zadania dzielnic (bieżące),DBR,,,0.0
Teatr Ludowy (LUDOWY),nan,,,,0.0
Teatr Groteska (GROTESKA),Działalność kulturalna instytucji,DKI,5844100.0,,5844100.0
Teatr Groteska (GROTESKA),nan,,,,0.0
Teatr Bagatela (BAGATELA),Działalność kulturalna instytucji,DKI,8311600.0,,8311600.0
Teatr Bagatela (BAGATELA),nan,,,,0.0
Teatr Łaźnia Nowa (TŁN),Działalność kulturalna instytucji,DKI,4721800.0,,4721800.0
Teatr Łaźnia Nowa (TŁN),nan,,,,0.0
Teatr KTO (KTO),Działalność kulturalna instytucji,DKI,3001700.0,,3001700.0
Teatr KTO (KTO),Zadania dzielnic (bieżące),DBR,30000.0,,30000.0
Teatr KTO (KTO),nan,,,,
Krakowski Teatr Variete (VARIETE),Działalność kulturalna instytucji,DKI,5100000.0,,5100000.0
Krakowski Teatr Variete (VARIETE),nan,,,,0.0
Krakowski Teatr Scena STU (STU),Działalność kulturalna instytucji,DKI,3141200.0,,3141200.0
Krakowski Teatr Scena STU (STU),nan,,,,0.0
Balet Dworski Cracovia Danza (CD),Działalność kulturalna instytucji,DKI,1858400.0,,1858400.0
Balet Dworski Cracovia Danza (CD),nan,,,,0.0
Sinfonietta Cracovia (SINFO),Działalność kulturalna instytucji,DKI,3366800.0,,3366800.0
Sinfonietta Cracovia (SINFO),nan,,,,0.0
Capella Cracoviensis (CC),Działalność kulturalna instytucji,DKI,4875700.0,,4875700.0
Capella Cracoviensis (CC),nan,,,,0.0
Krakowskie Forum Kultury (KFK),Działalność kulturalna instytucji,DKI,3873500.0,,3873500.0
Krakowskie Forum Kultury (KFK),w tym organizacja spacerów z przewodnikami,,,,
Krakowskie Forum Kultury (KFK),Zadania dzielnic (bieżące),DBR,50000.0,,50000.0
Krakowskie Forum Kultury (KFK),nan,,0.0,,0.0
Ośrodek Kultury Kraków - Nowa Huta (OKNH),Działalność kulturalna instytucji,DKI,4695400.0,,4695400.0
Ośrodek Kultury Kraków - Nowa Huta (OKNH),Zadania dzielnic (bieżące),DBR,547000.0,,547000.0
Ośrodek Kultury Kraków - Nowa Huta (OKNH),Budżet obywatelski dzielnic,BOD,297000.0,,297000.0
