Jednostka,Nazwa zadania,Akronim,Wydatki rzeczowe,Wydatki na utrzymanie stanowiska pracy,Wydatki na zadania ogółem
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Zespół Szkół Elektrycznych Nr 2 (ZSEL 2),nan,,,,0.0
Zespół Szkół Energetycznych (ZSEN),Działalność podstawowa,APO,6451430.0,,6451430.0
Zespół Szkół Energetycznych (ZSEN),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,78100.0,,78100.0
Zespół Szkół Energetycznych (ZSEN),Koordynacja kształcenia zawodowego uczniów,KKU,1660.0,,1660.0
Zespół Szkół Energetycznych (ZSEN),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,18400.0,,18400.0
Zespół Szkół Energetycznych (ZSEN),Remonty,DRE,12000.0,,12000.0
Zespół Szkół Energetycznych (ZSEN),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Energetycznych (ZSEN),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
Zespół Szkół Energetycznych (ZSEN),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Energetycznych (ZSEN),nan,,,,0.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Działalność podstawowa,APO,8357550.0,,8357550.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,275820.0,,275820.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Koordynacja kształcenia zawodowego uczniów,KKU,2680.0,,2680.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,30710.0,,30710.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Realizacja programu Młody Kraków,PMK,12000.0,,12000.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,2100.0,,2100.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Zadania dzielnic (bieżące),DBR,10000.0,,10000.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Remonty,DRE,12000.0,,12000.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Pozostała działalność,CPO,,,
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,0.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Pomoc dla uchodźców z Ukrainy,UKR,,,
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),Program mobilności ponadnarodowej,PMP,,,0.0
Zespół Szkół Gastronomicznych Nr 1 (ZSG 1),nan,,,,0.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Działalność podstawowa,APO,9728660.0,,9728660.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,21160.0,,21160.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Realizacja programu Młody Kraków,PMK,12000.0,,12000.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Remonty,DRE,8000.0,,8000.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Pozostała działalność,CPO,,,0.0
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Zadania dzielnic (bieżące),DBR,,,
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),Międzynarodowy Fundusz Wyszehradzki Generacja V4,GV4,,,
Zespół Szkół Gastronomicznych Nr 2 (ZSG 2),nan,,,,0.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Działalność podstawowa,APO,5230470.0,,5230470.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Realizacja programu Młody Kraków,PMK,,,
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,2100.0,,2100.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,7360.0,,7360.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Kształcenie zawodowe uczniów w branży budowlanej,CKB,15440.0,,15440.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Zadania dzielnic (bieżące),DBR,13500.0,,13500.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Remonty,DRE,8000.0,,8000.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Małopolska Chmura Edukacyjna ,CHM,,,0.0
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Geodezyjno-Drogowych i Gospodarki Wodnej (ZSGDIGW),nan,,,,
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Działalność podstawowa,APO,7929900.0,,7929900.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Realizacja programu Młody Kraków,PMK,,,
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Realizacja programu unijnego- Zagraniczna Mobilność Edukacyjna,ZME,,,
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,24560.0,,24560.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Kształcenie zawodowe uczniów w branży budowlanej,CKB,7040.0,,7040.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Kształcenie zawodowe uczniów w branży rolniczo - leśnej z ochroną środowiska,CKR,24620.0,,24620.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Koordynacja kształcenia zawodowego uczniów,KKU,1200.0,,1200.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Remonty,DRE,9000.0,,9000.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Mobilność Edukacyjna POWER,MEP,,,0.0
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Inżynierii Środowiska i Melioracji (ZSIŚIM),nan,,,,
Zespół Szkół Łączności (ZSŁ),Działalność podstawowa,APO,15056450.0,,15056450.0
Zespół Szkół Łączności (ZSŁ),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,61680.0,,61680.0
Zespół Szkół Łączności (ZSŁ),Koordynacja kształcenia zawodowego uczniów,KKU,2110.0,,2110.0
Zespół Szkół Łączności (ZSŁ),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
Zespół Szkół Łączności (ZSŁ),Remonty,DRE,13000.0,,13000.0
Zespół Szkół Łączności (ZSŁ),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Łączności (ZSŁ),Zadania dzielnic (bieżące),DBR,,,0.0
Zespół Szkół Łączności (ZSŁ),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Zespół Szkół Łączności (ZSŁ),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Łączności (ZSŁ),nan,,,,0.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Działalność podstawowa,APO,8216730.0,,8216730.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Koordynacja kształcenia zawodowego uczniów,KKU,1000.0,,1000.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Kształcenie zawodowe uczniów w branży mechanicznej,CKM,30200.0,,30200.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Realizacja programu Młody Kraków,PMK,12000.0,,12000.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,2100.0,,2100.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Remonty,DRE,13000.0,,13000.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,0.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Międzynarodowy Fundusz Wyszehradzki Generacja V4,GV4,,,
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Zespół Szkół Mechanicznych Nr 1 (ZSM 1),nan,,,,0.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Działalność podstawowa,APO,8766510.0,,8766510.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,21540.0,,21540.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Kształcenie zawodowe uczniów w branży mechanicznej,CKM,21220.0,,21220.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Realizacja programów unijnych- Erasmus +,ERP,68100.0,,68100.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Remonty,DRE,13000.0,,13000.0
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),Poznaj Polskę,PLP,,,
Zespół Szkół Mechanicznych Nr 2 (ZSM 2),nan,,,,
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Działalność podstawowa,APO,7174000.0,,7174000.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,,,
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Pozostała działalność,CPO,1000.0,,1000.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Koordynacja kształcenia zawodowego uczniów,KKU,1610.0,,1610.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Kształcenie zawodowe uczniów w branży mechanicznej,CKM,22240.0,,22240.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Elektromobilność w Gminie Miejskiej Kraków,EGM,157880.0,,157880.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,6300.0,,6300.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Remonty,DRE,14000.0,,14000.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),Zadania inwestycyjne,ZIN,,,0.0
Zespół Szkół Mechanicznych Nr 3 (ZSM 3),nan,,,,
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),Działalność podstawowa,APO,4307480.0,,4307480.0
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),Realizacja programu Młody Kraków,PMK,,,
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,318370.0,,318370.0
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),Zadania realizowane na podstawie umów i porozumień,HUP,14600.0,,14600.0
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),Zadania dzielnic (bieżące),DBR,53000.0,,53000.0
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),Remonty,DRE,8000.0,,8000.0
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Odzieżowych Nr 1 (ZSODZ 1),nan,,,,
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Działalność podstawowa,APO,7547620.0,,7547620.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Pozostała działalność,CPO,35500.0,,35500.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,,,
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,10420.0,,10420.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Koordynacja kształcenia zawodowego uczniów,KKU,2100.0,,2100.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,2100.0,,2100.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Remonty,DRE,14000.0,,14000.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Program Aktywności Społecznej i Integracji Osób Starszych,PAS,,,0.0
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Ogarniam życie - projekt,POZ,,,
Zespół Szkół Poligraficzno - Medialnych (ZSPM),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Zespół Szkół Poligraficzno - Medialnych (ZSPM),nan,,,,
Zespół Szkół Przemysłu Spożywczego (ZSPSP),Działalność podstawowa,APO,5677320.0,,5677320.0
Zespół Szkół Przemysłu Spożywczego (ZSPSP),Realizacja programu Młody Kraków,PMK,12000.0,,12000.0
Zespół Szkół Przemysłu Spożywczego (ZSPSP),Remonty,DRE,7000.0,,7000.0
Zespół Szkół Przemysłu Spożywczego (ZSPSP),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Przemysłu Spożywczego (ZSPSP),Program Aktywności Społecznej i Integracji Osób Starszych,PAS,,,
Zespół Szkół Przemysłu Spożywczego (ZSPSP),nan,,,,
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Działalność podstawowa,APO,4427770.0,,4427770.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Kształcenie zawodowe uczniów w branży mechanicznej,CKM,5440.0,,5440.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Kształcenie zawodowe uczniów w branży rolniczo - leśnej z ochroną środowiska,CKR,6720.0,,6720.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,2100.0,,2100.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Remonty,DRE,6000.0,,6000.0
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Dofinansowanie pracowni przedmiotowych,DPR,,,
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",Zadania inwestycyjne,ZIN,,,
"Zespół Szkół Zawodowych Polskiego Górnictwa Naftowego 
i Gazownictwa (ZSZ PGNIG)",nan,,,,0.0
Zespół Szkół Zawodowych Nr 2 (ZSZ 2),Działalność podstawowa,APO,4795330.0,,4795330.0
Zespół Szkół Zawodowych Nr 2 (ZSZ 2),Realizacja programu Młody Kraków,PMK,6000.0,,6000.0
Zespół Szkół Zawodowych Nr 2 (ZSZ 2),Remonty,DRE,8000.0,,8000.0
Zespół Szkół Zawodowych Nr 2 (ZSZ 2),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół Zawodowych Nr 2 (ZSZ 2),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,
Zespół Szkół Zawodowych Nr 2 (ZSZ 2),nan,,,,
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Działalność podstawowa,APO,26968530.0,,26968530.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Elektromobilność w Gminie Miejskiej Kraków,EGM,122390.0,,122390.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,156000.0,,156000.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Zadania dzielnic (bieżące),DBR,67000.0,,67000.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Remonty,DRE,22000.0,,22000.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Pozostała działalność,CPO,,,0.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Fundusz Pomocy - podręczniki,BUK,,,
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),Zadania inwestycyjne,ZIN,,,
Zespół Szkół i Placówek - Centrum dla Niewidomych i Słabowidzących (ZSIPCNS),nan,,,,
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Działalność podstawowa,APO,8491660.0,,8491660.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży administracyjno - usługowej,CKA,8160.0,,8160.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży budowlanej,CKB,30600.0,,30600.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży elektryczno - elektronicznej,CKE,28560.0,,28560.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży mechanicznej,CKM,102210.0,,102210.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży rolniczo - leśnej z ochroną środowiska,CKR,7380.0,,7380.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,2720.0,,2720.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Elektromobilność w Gminie Miejskiej Kraków,EGM,275660.0,,275660.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Remonty,DRE,16000.0,,16000.0
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,,,
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Dofinansowanie pracowni przedmiotowych,DPR,,,
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),Zadania inwestycyjne,ZIN,,,
Centrum Kształcenia Zawodowego Nr 1  (CKZ 1),nan,,,,0.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Działalność podstawowa,APO,5242330.0,,5242330.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Pozostała działalność,CPO,40000.0,,40000.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Zadania realizowane na podstawie umów i porozumień,HUP,2000.0,,2000.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,127900.0,,127900.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Remonty,DRE,6000.0,,6000.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),Realizacja programu unijnego- Zagraniczna Mobilność Edukacyjna,ZME,,,
Centrum Kształcenia Zawodowego i Ustawicznego  (CKZIU),nan,,,,0.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Działalność podstawowa,APO,10168960.0,,10168960.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Zadania realizowane na podstawie umów i porozumień,HUP,110000.0,,110000.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Zadania dzielnic (bieżące),DBR,30000.0,,30000.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Remonty,DRE,9000.0,,9000.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Pozostała działalność,CPO,,,0.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Fundusz Pomocy - podręczniki,BUK,,,
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Dofinansowanie pracowni przedmiotowych,DPR,,,
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),Zadania inwestycyjne,ZIN,,,0.0
Ogólnokształcąca Szkoła Muzyczna ul. Basztowa 8 (OSM-B),nan,,,,
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Działalność podstawowa,APO,8700340.0,,8700340.0
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,530000.0,,530000.0
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Zadania dzielnic (bieżące),DBR,24000.0,,24000.0
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Remonty,DRE,16000.0,,16000.0
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Szkoła Muzyczna I i II stopnia ul. Józefińska 10 (SM-J),nan,,,,
Szkoła Muzyczna I stopnia ul. Pilotów (SM-P),Działalność podstawowa,APO,5066730.0,,5066730.0
Szkoła Muzyczna I stopnia ul. Pilotów (SM-P),Remonty,DRE,8000.0,,8000.0
Szkoła Muzyczna I stopnia ul. Pilotów (SM-P),Dofinansowanie pracowni przedmiotowych,DPR,,,
Szkoła Muzyczna I stopnia ul. Pilotów (SM-P),nan,,,,0.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Działalność podstawowa,APO,12440800.0,,12440800.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Pozostała działalność,CPO,22000.0,,22000.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,17280.0,,17280.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,220000.0,,220000.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Zadania dzielnic (bieżące),DBR,51000.0,,51000.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Remonty,DRE,13000.0,,13000.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkół Specjalnych Nr 14 (ZSS 14),Zadania inwestycyjne,ZIN,,,
Zespół Szkół Specjalnych Nr 14 (ZSS 14),nan,,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Działalność podstawowa,APO,10631590.0,,10631590.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,3600.0,,3600.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Elektromobilność w Gminie Miejskiej Kraków,EGM,81240.0,,81240.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Remonty,DRE,12000.0,,12000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Program mobilności ponadnarodowej,PMP,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),Zadania inwestycyjne,ZIN,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 1 (SOSW 1),nan,,,,
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Działalność podstawowa,APO,9148520.0,,9148520.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Elektromobilność w Gminie Miejskiej Kraków,EGM,77000.0,,77000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Remonty,DRE,10000.0,,10000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Pozostała działalność,CPO,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Fundusz Pomocy - podręczniki,BUK,,,
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Dofinansowanie pracowni przedmiotowych,DPR,,,
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Zadania dzielnic (bieżące),DBR,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),Zadania inwestycyjne,,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 3 (SOSW 3),nan,,,,0.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Działalność podstawowa,APO,12592340.0,,12592340.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,500000.0,,500000.0
Specjalny Ośrodek Szkolno - Wychowawczy Nr 4 (SOSW 4),Zadania dzielnic (bieżące),DBR,25000.0,,25000.0
